target,text,num_characters,num_words,num_sentences,transformed_text
0,donno gene someth,38,8,1,donno gene someth
1,xma iscom ur award either cd gift voucher free entri 2 r weekli draw txt music 87066 tnc,157,24,1,xma iscom ur award either cd gift voucher free entri 2 r weekli draw txt music 87066 tnc
0,alex say ok ok,51,13,1,alex say ok ok
0,u come funer home,32,7,1,u come funer home
0,darl sister school resum minimum wait period reappli take care,125,27,5,darl sister school resum minimum wait period reappli take care
0,hand phone chat wit u,36,9,1,hand phone chat wit u
0,well good morn mr how london treatin ya treacl,55,12,2,well good morn mr london treatin ya treacl
0,ca make tonight,23,6,1,ca make tonight
0,time come tomorrow,35,7,1,time come tomorrow
0,lt gt buck bank fee fix better call bank find,87,25,3,lt gt buck bank fee fix better call bank find
0,tell quit long co finish film yet,71,19,2,tell quit long co finish film yet
0,pl ask macho much budget bb bold 2 co saw new one lt gt dollar,94,28,1,pl ask macho much budget bb bold 2 co saw new one lt gt dollar
0,miss call mumha beendrop red wine theplac adress,99,22,2,miss call mumha beendrop red wine theplac adress
0,ill 3 min look,51,13,1,ill 3 min look
0,leav,23,6,1,leav
0,come back thursday yay gon na ok get money cheer oh yeah everyth alright how school call work,162,42,8,come back thursday yay gon na ok get money cheer oh yeah everyth alright school call work
0,jolli good way give u ticket sat eve speak x,82,20,3,jolli good way give u ticket sat eve speak x
0,yeah think,32,8,1,yeah think
0,go tirunelvali week see uncl alreadi spend amount take dress want give feb 1,146,34,1,go tirunelvali week see uncl alreadi spend amount take dress want give feb 1
0,got ur favorit oyster n got favorit sashimi ok lar dun say alreadi wait ur stomach start rumbl,121,25,2,got ur favorit oyster n got favorit sashimi ok lar dun say alreadi wait ur stomach start rumbl
0,sister go earn da,40,10,1,sister go earn da
1,get offici england poli rington colour flag yer mobil tonight game text tone flag optout txt eng stop box39822 w111wx,157,30,3,get offici england poli rington colour flag yer mobil tonight game text tone flag optout txt eng stop box39822 w111wx
0,hahaha use brain dear,27,6,1,hahaha use brain dear
0,ju finish watch tv u,28,7,1,ju finish watch tv u
0,k fyi back parent place south tampa might need deal somewher els,97,24,1,k fyi back parent place south tampa might need deal somewh el
0,good morn love go sleep wish great day full feel better opportun last thought babe love kiss,159,37,2,good morn love go sleep wish great day full feel better opportun last thought babe love kiss
0,kothi print marandratha,28,5,1,kothi print marandratha
0,havent got da topic yet rite,36,9,1,havent got da topic yet rite
0,ok problem yup go sch 4 rem correctli,64,17,1,ok problem yup go sch 4 rem correctli
0,thank keep mind,30,8,1,thank keep mind
0,aah bless arm,26,8,2,aah bless arm
0,dear sir salam pleasur meet today tea pleas send contact number save regard,189,31,1,dear sir salam pleasur meet today tea plea send contact number save regard
0,gal n boy walk park hold ur hand u think would run away jst wana c feel walk heaven princ gn,160,43,5,gal n boy walk park hold ur hand u think would run away jst wana c feel walk heaven princ gn
0,make happi,26,6,1,make happi
0,wish wonder week,29,6,1,wish wonder week
0,sweet heart,24,6,1,sweet heart
0,sir wait letter,29,7,1,sir wait letter
0,dude im longer pisc im aquariu,47,12,2,dude im longer pisc im aquariu
0,x cours 2yr messag messeng lik r send,72,16,2,x cour 2yr messag messeng lik r send
0,think steyn sure get one wicket,37,9,1,think steyn sure get one wicket
0,neither sterm voic studi fine sure thing resolv tho anyway fab hol,125,32,5,neither sterm voic studi fine sure thing resolv tho anyway fab hol
0,garbag bag egg jam bread hannaford wheat chex,52,12,1,garbag bag egg jam bread hannaford wheat chex
0,pride almost lt gt year old takin money kid suppos deal stuff grownup stuff tell,192,53,5,pride almost lt gt year old takin money kid suppo deal stuff grownup stuff tell
0,sound better even im costum im sure time finish tomorrow txt end,126,28,2,sound better even im costum im sure time finish tomorrow txt end
0,birthday feb lt gt da,39,15,2,birthday feb lt gt da
0,wan na gym,25,8,1,wan na gym
0,like would jerk,35,10,2,like would jerk
0,u awak snow,33,9,2,u awak snow
0,cours make stink,38,9,1,cour make stink
1,u r subscrib 2 textcomp 250 wkli comp 1st wk free question follow subsequ wk charg unsubscrib txt stop 2 84128 custcar 08712405020,156,30,2,u r subscrib 2 textcomp 250 wkli comp 1st wk free question follow subsequ wk charg unsubscrib txt stop 2 84128 custcar 08712405020
0,go open room thanksgiv without upcharg,77,15,2,go open room thanksgiv without upcharg
0,guy plan come,38,8,1,guy plan come
0,wat,17,5,1,wat
0,parent kidz friend n colleagu scream surpris wait sofa nake,130,32,5,parent kidz friend n colleagu scream surpri wait sofa nake
0,sir trip bu last week anoth audit next wednesday think might drive time,133,31,3,sir trip bu last week anoth audit next wednesday think might drive time
0,thought put back box,40,12,2,thought put back box
0,home,11,4,1,home
0,one interest may busi plan,45,10,2,one interest may busi plan
0,yup paragon havent decid whether 2 cut yet hee,67,16,2,yup paragon havent decid whether 2 cut yet hee
0,good morn princess great day,40,9,2,good morn princess great day
0,guai ìï shd haf seen naughti ìï free today go jog,84,21,2,guai ìï shd haf seen naughti ìï free today go jog
0,aiyo co sm neva repli wait 4 repli lar tot havent finish ur lab wat,100,27,2,aiyo co sm neva repli wait 4 repli lar tot havent finish ur lab wat
0,live simpl love also simpl laugh simpl win tooo simpl difficult,145,35,3,live simpl love also simpl laugh simpl win tooo simpl difficult
0,tell someth that okay,30,7,2,tell someth okay
0,ok,2,1,1,ok
0,hmm shall bring bottl wine keep us amus joke still bring bottl red white see tomorrow,125,31,6,hmm shall bring bottl wine keep us amu joke still bring bottl red white see tomorrow
0,ur face test 1 2 3 4 5 6 7 8 9 lt gt select number tell ur face astrolog wait quick repli,133,39,2,ur face test 1 2 3 4 5 6 7 8 9 lt gt select number tell ur face astrolog wait quick repli
0,hey iouri gave number wyli ryan friend,56,15,1,hey iouri gave number wyli ryan friend
0,yep get program slack,42,10,2,yep get program slack
0,insid offic still fill know leav,70,15,1,insid offic still fill know leav
0,think mentor 100 percent sure,50,12,1,think mentor 100 percent sure
1,call 09095350301 send girl erot ecstaci stop text call 08712460324 nat rate,112,22,3,call 09095350301 send girl erot ecstaci stop text call 08712460324 nat rate
1,camera award sipix digit camera call 09061221066 fromm landlin deliveri within 28 day,106,20,3,camera award sipix digit camera call 09061221066 fromm landlin deliveri within 28 day
1,xma reward wait comput randomli pick loyal mobil custom receiv reward call 09066380611,157,29,3,xma reward wait comput randomli pick loyal mobil custom receiv reward call 09066380611
0,tri figur suppos see coupl differ peopl week said get togeth set date,135,30,2,tri figur suppo see coupl differ peopl week said get togeth set date
1,import messag final contact attempt import messag wait custom claim dept expir call 08717507382,156,28,5,import messag final contact attempt import messag wait custom claim dept expir call 08717507382
0,hi mom might back later lt gt,46,15,1,hi mom might back later lt gt
1,date two start sent text talk sport radio last week connect think coincid,139,31,3,date two start sent text talk sport radio last week connect think coincid
0,lol oh got friend dog,38,11,1,lol oh got friend dog
0,problem u frm wat matter,46,13,2,problem u frm wat matter
0,k head min see,44,13,1,k head min see
0,u konw waht rael friendship im gving yuo exmpel jsut ese tih msg evrey splle tih msg wrnog bt sitll yuo ra wihtuot ayn mitsak goodnight amp nice sleep sweet dream,212,48,1,u konw waht rael friendship im gving yuo exmpel jsut ese tih msg evrey splle tih msg wrnog bt sitll yuo ra wihtuot ayn mitsak goodnight amp nice sleep sweet dream
0,cant pick phone right pl send messag,51,12,2,cant pick phone right pl send messag
0,want leav bare stay sane fight constantli help,116,28,3,want leav bare stay sane fight constantli help
1,current lead bid paus auction send custom care 08718726270,90,18,3,current lead bid pau auction send custom care 08718726270
1,free entri gr8prize wkli comp 4 chanc win latest nokia 8800 psp cash everi great 80878 08715705022,160,28,1,free entri gr8prize wkli comp 4 chanc win latest nokia 8800 psp cash everi great 80878 08715705022
0,somebodi set websit play hold em use eve onlin spacebuck,80,15,1,somebodi set websit play hold em use eve onlin spacebuck
0,sunni california weather cool,48,10,2,sunni california weather cool
1,1 new messag call,42,8,2,1 new messag call
0,make squeez lt gt buck dad,64,20,1,make squeez lt gt buck dad
0,good day teeth pain maintain stuff,88,16,1,good day teeth pain maintain stuff
0,babe hope shit night sleep fell asleep knacker iåõm dread work tonight thou upto tonight x,161,36,6,babe hope shit night sleep fell asleep knacker iåõm dread work tonight thou upto tonight x
0,friend help us problem give stupid suggest land us anoth problem help us forgt previou problem,147,27,2,friend help us problem give stupid suggest land us anoth problem help us forgt previou problem
0,work pleas call,24,7,2,work plea call
0,gentl babi soon take lt gt inch deep insid tight pussi,101,26,2,gentl babi soon take lt gt inch deep insid tight pussi
0,much fight good nite,40,12,3,much fight good nite
0,ok what ur today plan,36,9,1,ok ur today plan
0,nt joke serious told,26,5,1,nt joke seriou told
0,watch ajith film ah,23,5,1,watch ajith film ah
0,ooooooh forgot tell u get yovil phone,59,14,1,ooooooh forgot tell u get yovil phone
0,done hand know mega shop asda count celebr that,104,25,2,done hand know mega shop asda count celebr
0,dont know exactli could ask chechi,41,9,1,dont know exactli could ask chechi
0,dunno lei shd b drive lor co go sch 1 hr oni,50,14,1,dunno lei shd b drive lor co go sch 1 hr oni
0,want custom offic discount oh,40,9,1,want custom offic discount oh
0,necessarili respect,29,4,1,necessarili respect
0,hi hope good day better night,49,14,3,hi hope good day better night
0,appar bff carli quick,45,9,1,appar bff carli quick
0,hard true much show amp express love someon much hurt leav get seper even,163,38,2,hard true much show amp express love someon much hurt leav get seper even
0,babe think got ur brolli left english wil bring 2mrw 4 u luv franxx,86,21,1,babe think got ur brolli left english wil bring 2mrw 4 u luv franxx
0,hi babe thank come even though didnt go well want bed hope see soon love kiss xxx,129,30,2,hi babe thank come even though didnt go well want bed hope see soon love kiss xxx
0,gd got free ice cream oso wan,40,11,2,gd got free ice cream oso wan
0,pl give prometazin syrup 5ml lt gt min later feed,69,19,2,pl give prometazin syrup 5ml lt gt min later feed
0,mani day sinc,28,7,1,mani day sinc
0,dear angri busi dear,34,8,1,dear angri busi dear
0,yup msg tat yiju tot group mate co meet today mah askin leav earlier wat mah co mayb haf walk v far,162,42,3,yup msg tat yiju tot group mate co meet today mah askin leav earlier wat mah co mayb haf walk v far
0,pub,23,7,1,pub
0,first time everyth,39,9,1,first time everyth
0,daddi shu shu look 4 u u wan 2 tell u singapor wat,82,23,1,daddi shu shu look 4 u u wan 2 tell u singapor wat
0,ask u meet da ge tmr nite,36,10,1,ask u meet da ge tmr nite
0,gr8 handl victoria island traffic plu album due,80,18,3,gr8 handl victoria island traffic plu album due
0,nite nite pocay wocay luv u n e thing 4eva promis ring u 2morrowxxxx,81,17,1,nite nite pocay wocay luv u n e thing 4eva promi ring u 2morrowxxxx
0,east coast,10,2,1,east coast
0,get chicken broth want ramen unless know,90,19,1,get chicken broth want ramen unless know
0,slave want take 2 3 pictur today bright light cell phone bright light,112,26,3,slave want take 2 3 pictur today bright light cell phone bright light
0,nope forgot show next week,40,10,3,nope forgot show next week
0,realli master,72,21,4,realli master
0,bruce amp fowler mom car ca park long stori,82,26,1,bruce amp fowler mom car ca park long stori
0,dont know oh hope month,37,9,2,dont know oh hope month
0,hi elain today meet confirm,40,9,1,hi elain today meet confirm
0,ok k sri knw 2 siva tat askd,39,14,1,ok k sri knw 2 siva tat askd
0,sorri call later,22,6,1,sorri call later
0,u horribl gal u knew dat go wif yest n u still come n ask,84,22,1,u horribl gal u knew dat go wif yest n u still come n ask
0,otherwis part time job,40,7,1,otherwi part time job
0,oh yeah diet flew window,45,11,2,oh yeah diet flew window
1,santa call would littl one like call santa xma eve call 09058094583 book time,106,22,3,santa call would littl one like call santa xma eve call 09058094583 book time
0,didnt complet gist oh,32,7,1,didnt complet gist oh
0,er yeah b sorri tell sit come wen u,97,25,2,er yeah b sorri tell sit come wen u
0,make time tonight whenev cool text whenev around,102,23,1,make time tonight whenev cool text whenev around
0,pay attent,34,8,1,pay attent
0,thanx lot 4 ur help,22,7,1,thanx lot 4 ur help
0,gon na way specif,51,12,1,gon na way specif
0,jesu armand realli tri tell everybodi find,59,11,1,jesu armand realli tri tell everybodi find
